bus_no,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
61,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),19:20,06h 45m,02:05,3.3,480,26
61,Sri Karan Sai Tours and Travels,Non A/C Seater / Sleeper (2+1),21:55,06h 25m,04:20,3.5,437,26
61,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),21:58,05h 47m,03:45,3.7,499,39
61,Ajay Bus,Non A/C Seater / Sleeper (2+1),22:45,05h 55m,04:40,3.2,390,31
61,Sai Dasari Travels,Non A/C Seater / Sleeper (2+1),23:05,05h 22m,04:27,3.3,550,33
61,BSR Tours And Travels,VE A/C Sleeper (2+1),22:00,06h 20m,04:20,3.8,880,19
61,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:17,05h 13m,03:30,2.7,600,32
61,KVR Tours and Travels,A/C Seater / Sleeper (2+1),21:55,06h 20m,04:15,3.0,664,33
61,V Kaveri Travels,A/C Sleeper (2+1),22:20,06h 25m,04:45,3.4,800,27
61,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),20:55,06h 25m,03:20,3.5,470,31
61,V Kaveri Travels,A/C Seater / Sleeper (2+1),16:20,06h 55m,23:15,2.7,800,37
61,Navayuga Travels,NON AC Seater / Sleeper 2+1,19:56,08h 34m,04:30,3.1,499,41
61,Orange Tours And Travels,A/C Seater / Sleeper (2+1),17:00,08h 00m,01:00,2.8,1100,26
61,Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:25,06h 05m,04:30,3.1,600,32
61,KKaveri Travels,Non A/C Seater / Sleeper (2+1),22:27,05h 33m,04:00,2.3,450,23
61,Puri Jagannadh Tours And Travels,A/C Seater / Sleeper (2+1),21:30,06h 25m,03:55,3.3,555,35
61,SVR Tours and Travels,Volvo A/C Sleeper (2+1),17:15,06h 30m,23:45,2.6,800,23
61,Apple Travels,A/C Seater / Sleeper (2+1),22:40,04h 50m,03:30,2.9,500,28
61,Ramana Tours And Travels,A/C Seater / Sleeper (2+1),22:25,06h 20m,04:45,2.2,650,36
61,KKaveri Travels,Non A/C Seater / Sleeper (2+1),15:45,07h 45m,23:30,2.2,450,20
61,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:45,05h 20m,04:05,2.0,399,30
61,Mayuri Travels,Non A/C Seater / Sleeper (2+1),19:48,06h 12m,02:00,2.7,560,31
61,SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),19:10,07h 20m,02:30,2.8,559,16
61,Morning Star Travels,A/C Sleeper (2+1),22:20,05h 10m,03:30,2.5,1090,29
61,Sai Dasari Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:05,05h 22m,04:27,2.4,750,26
61,Mahi Trans Solutions,A/C Sleeper (2+1),22:40,06h 13m,04:53,2.6,829,27
61,KKaveri Travels,Non A/C Seater / Sleeper (2+1),22:25,05h 15m,03:40,1.5,504,26
61,Ramana Tours And Travels,Non A/C Seater / Sleeper (2+1),22:30,05h 30m,04:00,2.5,510,30
61,BSR Tours And Travels,A/C Seater / Sleeper (2+1),22:00,06h 10m,04:10,2.5,610,31
61,Sai Dasari Travels,A/C Sleeper (2+1),23:05,05h 22m,04:27,2.9,900,16
61,SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),22:25,05h 20m,03:45,2.9,449,31
61,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),17:50,08h 25m,02:15,2.8,500,34
61,LIMOLINER,A/C Sleeper (2+1),18:30,07h 40m,02:10,2.8,700,27
61,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),22:13,05h 47m,04:00,2.6,444,31
61,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),16:20,06h 55m,23:15,2.3,600,24
61,Morning Star Travels,A/C Sleeper (2+1),22:20,06h 10m,04:30,1.4,1090,30
61,Morning Star Travels,A/C Sleeper (2+1),22:20,05h 35m,03:55,2.5,1190,30
61,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),14:55,08h 25m,23:20,1.7,500,27
61,Orange Tours And Travels,A/C Seater / Sleeper (2+1),16:10,08h 20m,00:30,1.3,900,31
61,Sri Keerthana Sai Travels,Non A/C Seater / Sleeper (2+1),14:45,09h 00m,23:45,5.0,570,31
61,Morning Star Travels,A/C Sleeper (2+1),23:00,06h 20m,05:20,1.9,890,25
61,IntrCity SmartBus,AC Sleeper (2+1),18:05,07h 05m,01:10,4.5,995,30
61,Neelachal Travels,A/C Seater / Sleeper (2+1),15:00,07h 45m,22:45,4.5,4000,26
61,IntrCity SmartBus,A/C Seater / Sleeper (2+1),00:15,05h 40m,05:55,4.5,529,42
61,Svkdt travels,A/C Sleeper (2+1),17:00,09h 05m,02:05,4.4,1279,23
61,GMC Travels,A/C Seater / Sleeper (2+1),22:00,05h 30m,03:30,4.4,680,35
61,Komali Travels,A/C Seater / Sleeper (2+1),22:25,05h 35m,04:00,4.3,527,34
61,Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),15:30,06h 40m,22:10,4.3,600,41
61,Padma Travels,Non A/C Seater / Sleeper (2+1),21:30,06h 30m,04:00,4.2,499,30
61,Jayanthi Travels,A/C Sleeper (2+1),21:10,06h 20m,03:30,4.1,830,29
61,Jayanthi Travels,NON A/C Hi-Tech Push Back (2+2),20:00,07h 15m,03:15,4.1,500,26
61,Shree Manikanta Travels,A/C Sleeper (2+1),15:15,08h 25m,23:40,4.1,1109,25
61,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),17:02,08h 03m,01:05,4.0,1480,30
61,Sri Atluri Travels,NON AC Seater / Sleeper 2+1,20:00,08h 20m,04:20,4.0,450,28
61,Krk Travels,Non A/C Seater / Sleeper (2+1),14:55,08h 05m,23:00,4.0,760,31
61,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),19:15,07h 10m,02:25,4.0,520,24
61,Navayuga Travels,NON AC Seater / Sleeper 2+1,13:25,07h 45m,21:10,4.0,890,30
61,Laharisa Tours and Travels,Non A/C Seater / Sleeper (2+1),22:10,05h 55m,04:05,4.0,500,21
61,Sri Atluri Travels,Non A/C Seater / Sleeper (2+1),22:18,05h 32m,03:50,4.0,510,27
61,Sri KVR Travels,A/C Seater / Sleeper (2+1),16:48,07h 52m,00:40,4.0,750,29
61,Sai Virat Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:57,05h 28m,03:25,3.9,880,25
61,SREE KARA TRAVELS,Non A/C Seater / Sleeper (2+1),22:05,06h 10m,04:15,3.9,399,32
61,Sri NVR Travels,NON A/C Sleeper (2+1),22:45,05h 45m,04:30,3.8,699,30
61,Sai Srinivasa Travels,A/C Seater / Sleeper (2+1),22:40,06h 10m,04:50,3.8,2000,40
61,Vahini Travels,Non A/C Seater / Sleeper (2+1),20:41,07h 49m,04:30,3.8,490,30
61,Vahini Travels,Non A/C Seater / Sleeper (2+1),22:37,06h 08m,04:45,3.8,490,31
61,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),21:58,06h 42m,04:40,3.7,499,31
61,AMIGOS TRAVELS,A/C Sleeper (2+1),22:50,06h 00m,04:50,3.7,549,28
61,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),22:35,05h 50m,04:25,3.7,499,39
61,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),19:15,07h 37m,02:52,3.7,499,32
61,Kalyani Transport,Non A/C Seater / Sleeper (2+1),20:45,05h 45m,02:30,3.7,500,34
61,Orange Tours And Travels,Volvo Multi-Axle Sleeper A/C (2+1),22:55,05h 50m,04:45,3.0,800,25
61,DMR Travels,Non A/C Seater / Sleeper (2+1),22:40,05h 50m,04:30,3.6,500,30
61,CVR Travels,Non A/C Seater / Sleeper (2+1),22:15,06h 02m,04:17,3.6,560,31
61,DMR Travels,A/C Sleeper (2+1),21:16,06h 14m,03:30,3.6,750,26
61,DMR Travels,Non A/C Seater / Sleeper (2+1),22:30,05h 30m,04:00,3.6,500,33
61,KTR Travels,Non A/C Seater / Sleeper (2+1),15:10,07h 20m,22:30,3.6,799,17
61,Sri Atluri Travels,A/C Seater / Sleeper (2+1),22:15,06h 52m,05:07,3.8,510,30
61,SAMANVI CITICONNECT,A/C Sleeper (2+1),22:25,05h 40m,04:05,3.4,800,31
61,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:20,06h 45m,05:05,3.4,560,31
61,SAMANVI CITICONNECT,NON AC Seater / Sleeper 2+1,22:25,05h 20m,03:45,3.4,449,29
61,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),14:50,06h 10m,21:00,3.4,780,29
61,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),14:50,08h 10m,23:00,3.4,849,36
61,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),14:20,07h 10m,21:30,3.4,1099,30
61,Sai Godavari Travels,Non A/C Seater / Sleeper (2+1),22:18,05h 42m,04:00,3.3,560,30
61,Chandu Travels,Non A/C Seater / Sleeper (2+1),23:22,06h 23m,05:45,3.3,399,28
61,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),22:01,06h 14m,04:15,3.3,444,33
61,Puri Jagannadh Tours And Travels,Non A/C Seater / Sleeper (2+1),19:45,08h 00m,03:45,3.3,444,28
61,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),21:58,06h 17m,04:15,3.3,444,35
61,SVM Tours And Travels,Non A/C Seater / Sleeper (2+1),22:35,05h 45m,04:20,3.3,999,28
61,Puri Jagannadh Tours And Travels,Non A/C Seater / Sleeper (2+1),19:30,07h 15m,02:45,3.3,444,38
61,Mayuri Travels,A/C Sleeper (2+1),19:52,06h 38m,02:30,3.2,1340,27
61,Mayuri Travels,Non A/C Seater / Sleeper (2+1),17:37,06h 18m,23:55,3.2,700,41
61,Ajay Bus,Non A/C Seater / Sleeper (2+1),22:45,05h 15m,04:00,3.2,425,27
61,Mayuri Travels,Non A/C Seater / Sleeper (2+1),20:10,05h 50m,02:00,3.2,560,31
61,Mayuri Travels,A/C Seater / Sleeper (2+1),17:37,06h 18m,23:55,3.2,800,37
61,Ajay Bus,Non A/C Seater / Sleeper (2+1),22:45,05h 45m,04:30,3.2,440,13
61,Mayuri Travels,A/C Sleeper (2+1),21:58,05h 32m,03:30,3.2,800,26
61,Dharani Tours and Travels,Non A/C Seater / Sleeper (2+1),21:30,06h 50m,04:20,3.1,560,32
61,AMIGOS TRAVELS,A/C Sleeper (2+1),22:29,06h 11m,04:40,3.7,849,28
61,KVR Tours and Travels,Non A/C Seater / Sleeper (2+1),22:30,04h 45m,03:15,3.1,580,33
61,Dharani Tours and Travels,Non A/C Seater / Sleeper (2+1),21:30,06h 50m,04:20,3.1,560,36
61,Rainbow Tours And Travels,Non A/C Seater / Sleeper (2+1),22:35,05h 40m,04:15,3.0,410,41
61,Rainbow Tours And Travels,A/C Seater/Sleeper (2+1),20:55,06h 35m,03:30,3.0,780,29
61,Meghana Travels,Non A/C Seater / Sleeper (2+1),22:45,05h 40m,04:25,3.0,561,30
61,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:35,04h 55m,03:30,3.0,500,30
61,Rainbow Tours And Travels,Non A/C Seater / Sleeper (2+1),22:14,06h 06m,04:20,3.0,490,33
61,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:20,06h 25m,04:45,3.1,560,33
61,SVR Tours and Travels,A/C Seater / Sleeper (2+1),17:15,06h 35m,23:50,2.9,580,32
61,SJR TRAVELS,A/C Seater / Sleeper (2+1),15:25,07h 35m,23:00,2.9,523,30
61,Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),22:35,05h 55m,04:30,3.1,650,31
61,Srivastav Travels,A/C Sleeper (2+1),22:35,06h 15m,04:50,3.3,2499,27
61,Morning Star Travels,A/C Sleeper (2+1),22:20,06h 00m,04:20,2.8,1090,35
61,Chandu Travels,A/C Seater / Sleeper (2+1),23:05,05h 25m,04:30,3.6,1796,17
61,Ramana Tours And Travels,A/C Sleeper (2+1),17:45,07h 20m,01:05,2.8,900,31
61,Ramana Tours And Travels,Non A/C Seater / Sleeper (2+1),22:20,06h 40m,05:00,2.8,510,28
61,Sree Durga Kaveri Travels,A/C Sleeper (2+1),23:10,05h 20m,04:30,3.9,780,27
61,AVR Travels,A/C Seater / Sleeper (2+1),23:55,05h 40m,05:35,2.1,2500,32
61,Mayuri Travels,A/C Seater / Sleeper (2+1),16:17,07h 38m,23:55,3.3,780,32
61,V Kaveri Travels,A/C Seater / Sleeper (2+1),23:00,06h 10m,05:10,2.3,560,26
61,Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),21:30,06h 30m,04:00,3.3,3500,32
61,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),13:50,07h 55m,21:45,2.8,600,27
61,Tranzindia Travels,Scania AC Multi Axle Sleeper (2+1),21:45,05h 30m,03:15,2.5,999,25
61,Morning Star Travels,NON A/C Sleeper (2+1),23:05,06h 05m,05:10,1.6,690,30
61,Sri Keerthana Sai Travels,Non A/C Seater / Sleeper (2+1),22:35,05h 25m,04:00,5.0,713,37
61,Sri Keerthana Sai Travels,NON A/C Sleeper (2+1),14:45,09h 14m,23:59,5.0,665,24
61,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),21:35,06h 40m,04:15,2.6,460,32
61,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),21:30,06h 45m,04:15,2.6,474,37
61,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),21:30,07h 00m,04:30,2.6,474,33
61,Komali Travels,A/C Seater / Sleeper (2+1),22:25,05h 35m,04:00,4.3,500,21
61,Sri Rama Travels,Non A/C Seater / Sleeper (2+1),22:40,05h 35m,04:15,4.2,610,22
61,LVP Travels,Non A/C Seater / Sleeper (2+1),22:20,06h 10m,04:30,4.2,560,6
61,LVP Travels,Non A/C Seater / Sleeper (2+1),22:25,05h 55m,04:20,4.2,610,29
61,Mozo travels,A/C Sleeper (2+1),20:10,08h 10m,04:20,2.4,800,22
61,Mozo travels,A/C Sleeper (2+1),18:21,06h 49m,01:10,2.4,1090,11
61,Mozo travels,A/C Seater / Sleeper (2+1),20:21,06h 19m,02:40,2.4,700,35
61,KKaveri Travels,Non A/C Seater / Sleeper (2+1),18:55,07h 35m,02:30,2.4,540,37
61,KKaveri Travels,A/C Sleeper (2+1),14:14,06h 46m,21:00,2.4,1440,28
61,KKaveri Travels,Non A/C Seater / Sleeper (2+1),18:15,07h 45m,02:00,2.4,560,19
61,Mozo travels,A/C Seater / Sleeper (2+1),20:10,08h 00m,04:10,2.4,550,28
61,Jayanthi Travels,Non A/C Seater / Sleeper (2+1),21:15,05h 45m,03:00,4.1,500,27
61,VGO BUS,A/C Sleeper (2+1),22:29,06h 01m,04:30,4.1,600,53
61,Sri KVR Travels,A/C Seater / Sleeper (2+1),16:42,08h 13m,00:55,4.0,750,17
61,Surya Dream Liner,NON A/C Sleeper (2+1),22:58,06h 12m,05:10,2.2,3000,30
61,SANDHYA TRAVELS,Bharat Benz A/C Sleeper (2+1),23:00,06h 10m,05:10,3.9,2800,30
61,SANDHYA TRAVELS,Bharat Benz A/C Sleeper (2+1),23:05,06h 10m,05:15,3.9,2900,36
61,Jagan Travels,A/C Sleeper (2+1),20:00,06h 00m,02:00,1.4,860,28
61,Vikram Travels,A/C Sleeper (2+1),21:30,05h 30m,03:00,1.4,1100,26
61,Vikram Travels,A/C Seater / Sleeper (2+1),21:30,06h 30m,04:00,1.4,550,32
61,ARK Travels,Non AC Seater (2+2),22:12,06h 33m,04:45,1.3,1000,35
61,Vikram Travels,A/C Sleeper (2+1),20:10,05h 50m,02:00,1.4,799,24
61,Sri NVR Travels,Non A/C Seater / Sleeper (2+1),22:45,05h 15m,04:00,3.8,699,20
61,Varun Travels,Scania AC Multi Axle Sleeper (2+1),23:40,05h 05m,04:45,3.7,600,27
61,DMR Travels,Non A/C Seater / Sleeper (2+1),22:28,06h 02m,04:30,3.6,560,24
61,Sravani Travels,Non A/C Seater / Sleeper (2+1),23:22,06h 23m,05:45,3.6,490,30
61,Srivastav Travels,NON A/C Sleeper (2+1),22:35,06h 15m,04:50,3.5,2499,29
61,Srivastav Travels,Non A/C Seater / Sleeper (2+1),22:30,05h 30m,04:00,3.5,439,33
61,Srivastav Travels,A/C Sleeper (2+1),22:30,05h 30m,04:00,3.5,599,32
61,Sri Tulasi Tours and Travels,Non A/C Seater / Sleeper (2+1),14:50,08h 10m,23:00,3.4,899,35
61,Shri Ganesh Travels,A/C Seater / Sleeper (2+1),05:30,03h 35m,09:05,3.3,399,21
61,Mayuri Travels,Non A/C Seater / Sleeper (2+1),17:37,06h 18m,23:55,3.2,700,31
61,Sai Kaleshwari Travels,A/C Sleeper (2+1),23:00,06h 00m,05:00,3.2,1455,27
61,Mayuri Travels,Non A/C Seater / Sleeper (2+1),14:20,06h 50m,21:10,3.2,1560,32
61,Orange Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),22:15,06h 35m,04:50,3.1,1100,35
61,KVR Tours and Travels,A/C Sleeper (2+1),20:30,05h 35m,02:05,3.1,2850,31
61,Sri Krishna Travels,A/C Sleeper (2+1),22:45,06h 25m,05:10,3.1,1190,32
61,Rainbow Tours And Travels,Non A/C Seater / Sleeper (2+1),22:14,06h 06m,04:20,3.0,490,33
61,Meghana Travels,A/C Seater / Sleeper (2+1),22:15,06h 30m,04:45,3.0,4750,49
61,Meghana Travels,A/C Seater / Sleeper (2+1),22:20,05h 35m,03:55,3.0,2850,26
61,Rainbow Tours And Travels,Non A/C Seater / Sleeper (2+1),20:55,06h 35m,03:30,3.0,890,27
61,Jakkas Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:30,05h 00m,03:30,2.9,1699,40
61,Bmcc Travels,A/C Sleeper (2+1),21:50,05h 25m,03:15,2.9,1416,30
61,Bmcc Travels,A/C Sleeper (2+1),21:50,05h 25m,03:15,2.9,1424,28
61,Jakkas Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:40,05h 00m,03:40,2.9,1699,40
61,Bmcc Travels,A/C Sleeper (2+1),21:50,05h 25m,03:15,2.9,682,29
61,Sai Sri Durga Travels,A/C Sleeper (2+1),23:47,05h 43m,05:30,2.8,3000,32
61,Morning Star Travels,A/C Sleeper (2+1),23:05,05h 15m,04:20,2.8,1590,30
61,Mahi Trans Solutions,A/C Sleeper (2+1),20:00,06h 40m,02:40,2.6,3324,30
61,Tranzindia Travels,Bharat Benz A/C Sleeper (2+1),21:50,06h 20m,04:10,2.6,900,23
61,Fast Track Tours And Travels,NON A/C Seater / Sleeper (2+2),21:10,07h 50m,05:00,2.5,3200,41
61,Mozo travels,A/C Seater / Sleeper (2+1),23:00,06h 00m,05:00,2.4,599,33
61,KKaveri Travels,Non A/C Seater / Sleeper (2+1),15:45,08h 00m,23:45,2.4,504,27
61,Mozo travels,A/C Seater / Sleeper (2+1),20:21,06h 19m,02:40,2.4,699,32
61,Mozo travels,A/C Seater / Sleeper (2+1),20:21,06h 49m,03:10,2.4,500,30
61,DHANUNJAYA TRAVELS,Bharat Benz A/C Sleeper (2+1),21:00,05h 30m,02:30,2.3,1200,27
61,Sree Raghavendra Travels,NON A/C Semi Sleeper (2+1),23:30,05h 30m,05:00,2.0,2999,1
61,Hriday Tours & Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:25,05h 05m,03:30,1.5,3000,25
61,SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),21:55,06h 35m,04:30,1.0,2850,41
61,SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,07h 00m,04:30,1.0,1900,41
62,APSRTC - 2538,Super Luxury (Non AC Seater 2+2 Push Back),00:15,04h 00m,04:15,3.8,281,27
62,APSRTC - 2837,Super Luxury (Non AC Seater 2+2 Push Back),00:30,03h 00m,03:30,4.0,281,34
62,APSRTC - 23551,Super Luxury (Non AC Seater 2+2 Push Back),00:45,04h 00m,04:45,2.9,281,34
62,APSRTC - 2536,INDRA(A.C. Seater),01:15,03h 15m,04:30,4.3,340,34
62,APSRTC - 23537,Super Luxury (Non AC Seater 2+2 Push Back),01:30,04h 00m,05:30,4.7,281,32
62,APSRTC - 24263,Super Luxury (Non AC Seater 2+2 Push Back),02:00,03h 00m,05:00,3.8,281,32
62,APSRTC - 2651,Super Luxury (Non AC Seater 2+2 Push Back),04:00,03h 00m,07:00,3.8,281,28
62,APSRTC - 2653,Super Luxury (Non AC Seater 2+2 Push Back),04:40,03h 00m,07:40,3.3,281,32
62,APSRTC - 2855,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",05:00,04h 30m,09:30,4.1,269,35
62,APSRTC - 2214,Super Luxury (Non AC Seater 2+2 Push Back),05:15,04h 00m,09:15,4.3,281,32
62,APSRTC - 2659,INDRA(A.C. Seater),05:20,03h 00m,08:20,4.2,340,31
62,APSRTC - 23547,Super Luxury (Non AC Seater 2+2 Push Back),05:45,04h 00m,09:45,3.7,281,34
62,APSRTC - 2889,Super Luxury (Non AC Seater 2+2 Push Back),06:00,03h 00m,09:00,3.7,281,31
62,APSRTC - 2530,Super Luxury (Non AC Seater 2+2 Push Back),06:15,04h 00m,10:15,3.5,281,34
62,APSRTC - 3328,Super Luxury (Non AC Seater 2+2 Push Back),06:30,04h 00m,10:30,3.1,281,34
62,APSRTC - 3330,Super Luxury (Non AC Seater 2+2 Push Back),07:00,04h 00m,11:00,3.8,281,31
62,APSRTC - 23889,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",07:00,03h 40m,10:40,3.8,269,26
62,APSRTC - 2655,INDRA(A.C. Seater),07:20,03h 00m,10:20,4.0,340,28
62,APSRTC - 24267,Super Luxury (Non AC Seater 2+2 Push Back),07:45,03h 45m,11:30,3.8,281,34
62,APSRTC - 2661,Super Luxury (Non AC Seater 2+2 Push Back),08:00,03h 00m,11:00,3.7,281,34
62,APSRTC - 23891,Super Luxury (Non AC Seater 2+2 Push Back),08:00,03h 20m,11:20,3.8,250,32
62,APSRTC - 3235,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",08:25,04h 15m,12:40,3.8,239,35
62,APSRTC - 2663,Super Luxury (Non AC Seater 2+2 Push Back),08:40,03h 00m,11:40,3.6,281,34
62,APSRTC - 2578,Super Luxury (Non AC Seater 2+2 Push Back),08:45,03h 45m,12:30,3.8,281,34
62,APSRTC - 2767,Super Luxury (Non AC Seater 2+2 Push Back),09:00,04h 45m,13:45,4.5,281,33
62,APSRTC - 2580,Super Luxury (Non AC Seater 2+2 Push Back),09:00,03h 30m,12:30,3.8,281,34
62,APSRTC - 2665,Super Luxury (Non AC Seater 2+2 Push Back),09:20,03h 00m,12:20,4.3,281,27
62,APSRTC - 2407,INDRA(A.C. Seater),09:30,03h 30m,13:00,4.5,340,34
62,APSRTC - 3097,Super Luxury (Non AC Seater 2+2 Push Back),09:45,04h 22m,14:07,3.8,250,31
62,APSRTC - 3334,Super Luxury (Non AC Seater 2+2 Push Back),10:00,03h 01m,13:01,3.4,281,32
62,APSRTC - 24283,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:10,03h 30m,13:40,3.8,281,37
62,APSRTC - 8308,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",10:15,03h 30m,13:45,3.1,239,35
62,APSRTC - 27085,METRO LUXURY A/C,10:20,04h 10m,14:30,4.3,383,25
62,APSRTC - 2531,Super Luxury (Non AC Seater 2+2 Push Back),10:30,04h 00m,14:30,3.8,281,34
62,APSRTC - 23531,Super Luxury (Non AC Seater 2+2 Push Back),10:50,04h 10m,15:00,3.8,281,34
62,APSRTC - 3322,Super Luxury (Non AC Seater 2+2 Push Back),11:10,04h 05m,15:15,3.8,281,34
62,APSRTC - 4862,Super Luxury (Non AC Seater 2+2 Push Back),11:15,03h 45m,15:00,3.8,281,31
62,APSRTC - 3338,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:20,03h 01m,14:21,3.9,281,37
62,APSRTC - 2835,Super Luxury (Non AC Seater 2+2 Push Back),12:00,03h 50m,15:50,3.8,281,34
62,APSRTC - 4985,Super Luxury (Non AC Seater 2+2 Push Back),12:15,03h 30m,15:45,3.8,281,34
62,APSRTC - 2539,Super Luxury (Non AC Seater 2+2 Push Back),12:30,03h 45m,16:15,3.5,281,34
62,APSRTC - 27153,METRO LUXURY A/C,12:45,03h 05m,15:50,4.5,383,21
62,APSRTC - 24277,Super Luxury (Non AC Seater 2+2 Push Back),13:00,03h 30m,16:30,3.8,281,34
62,APSRTC - 2540,Super Luxury (Non AC Seater 2+2 Push Back),13:15,04h 00m,17:15,3.2,281,34
62,APSRTC - 4929,Super Luxury (Non AC Seater 2+2 Push Back),13:30,04h 10m,17:40,3.8,281,33
62,APSRTC - 2817,Super Luxury (Non AC Seater 2+2 Push Back),13:30,03h 00m,16:30,3.4,281,32
62,APSRTC - 3416,Super Luxury (Non AC Seater 2+2 Push Back),14:00,04h 00m,18:00,3.3,281,34
62,APSRTC - 2667,Super Luxury (Non AC Seater 2+2 Push Back),14:00,03h 00m,17:00,3.9,281,23
62,APSRTC - 24265,Super Luxury (Non AC Seater 2+2 Push Back),14:10,03h 20m,17:30,2.6,281,34
62,APSRTC - 23567,INDRA(A.C. Seater),14:20,03h 10m,17:30,4.2,340,36
62,APSRTC - 2819,INDRA(A.C. Seater),14:30,03h 00m,17:30,3.1,340,32
62,APSRTC - 23549,Super Luxury (Non AC Seater 2+2 Push Back),14:45,04h 00m,18:45,1.9,281,34
62,APSRTC - 2669,Super Luxury (Non AC Seater 2+2 Push Back),15:00,03h 00m,18:00,3.1,281,34
62,APSRTC - 2532,Super Luxury (Non AC Seater 2+2 Push Back),15:10,04h 05m,19:15,2.3,281,34
62,APSRTC - 3474,Super Luxury (Non AC Seater 2+2 Push Back),15:20,04h 10m,19:30,2.7,281,33
62,APSRTC - 34912,INDRA(A.C. Seater),15:20,03h 55m,19:15,3.8,302,34
62,APSRTC - 2689,Super Luxury (Non AC Seater 2+2 Push Back),15:30,03h 00m,18:30,3.2,281,33
62,APSRTC - 4909,INDRA(A.C. Seater),15:30,03h 10m,18:40,3.3,340,29
62,APSRTC - 24279,Super Luxury (Non AC Seater 2+2 Push Back),15:40,03h 50m,19:30,3.8,281,32
62,APSRTC - 27129,METRO LUXURY A/C,16:00,03h 05m,19:05,4.3,383,26
62,APSRTC - 2524,Super Luxury (Non AC Seater 2+2 Push Back),16:15,04h 00m,20:15,3.8,281,34
62,APSRTC - 2695,Super Luxury (Non AC Seater 2+2 Push Back),16:30,03h 00m,19:30,3.1,281,28
62,APSRTC - 3406,Super Luxury (Non AC Seater 2+2 Push Back),16:45,03h 45m,20:30,3.8,281,34
62,APSRTC - 2891,INDRA(A.C. Seater),17:00,03h 00m,20:00,3.5,340,36
62,APSRTC - 2534,Super Luxury (Non AC Seater 2+2 Push Back),17:15,04h 00m,21:15,4.3,281,34
62,APSRTC - 2815,Super Luxury (Non AC Seater 2+2 Push Back),17:30,03h 00m,20:30,3.1,281,32
62,APSRTC - 23527,Super Luxury (Non AC Seater 2+2 Push Back),17:45,04h 00m,21:45,3.8,281,34
62,APSRTC - 27083,METRO LUXURY A/C,18:00,02h 50m,20:50,4.1,383,26
62,APSRTC - 3332,Super Luxury (Non AC Seater 2+2 Push Back),18:00,04h 00m,22:00,1.8,281,34
62,APSRTC - 2857,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",18:15,05h 15m,23:30,3.8,269,34
62,APSRTC - 2869,Super Luxury (Non AC Seater 2+2 Push Back),18:30,03h 00m,21:30,3.8,281,34
